id,image_url,street_number,street_name,street_type,apt_number,city,state,zipcode,price,bedrooms,lat,long,walkscore,built,listing_url,neighborhood
169,http://photos1.zillowstatic.com/p_f/ISl2g08pi0xghx1000000000.jpg,50,Lansing,St,UNIT 305,San Francisco,CA,94105,4400,2,37.786148,-122.394291,,2006,http://www.zillow.com/homedetails/50-Lansing-St-UNIT-305-San-Francisco-CA-94105/79845036_zpid/,South Beach
171,http://photos2.zillowstatic.com/p_f/ISh7dqcfxwt34q0000000000.jpg,2656,Van Ness,Ave,,San Francisco,CA,94109,2995,Studio,37.80021,-122.4239,,3000,http://www.zillow.com/homedetails/2656-Van-Ness-Ave-San-Francisco-CA-94109/2105693780_zpid/,Russian Hill
173,http://photos2.zillowstatic.com/p_f/IShn1orpuk0qkn0000000000.jpg,1234,26th,Ave,,San Francisco,CA,94122,5800,4,37.764418,-122.484381,,1926,http://www.zillow.com/homedetails/1234-26th-Ave-San-Francisco-CA-94122/15101784_zpid/,Central Sunset
175,http://photos3.zillowstatic.com/p_f/IS9p1frfrscirb0000000000.jpg,199,New Montgomery,St,,San Francisco,CA,94105,3495,Studio,37.786606,-122.399099,,2004,http://www.zillow.com/homedetails/199-New-Montgomery-St-UNIT-904-San-Francisco-CA-94105/80737175_zpid/,Yerba Buena
177,http://photos1.zillowstatic.com/p_f/IS9l6s91q2m62g1000000000.jpg,175,27th,Ave,,San Francisco,CA,94121,9995,5,37.786175,-122.487653,,1912,http://www.zillow.com/homedetails/175-27th-Ave-San-Francisco-CA-94121/15088870_zpid/,Sea Cliff
178,http://photos3.zillowstatic.com/p_f/ISt863vnwww3pi1000000000.jpg,127,Crescent,Ave,# COTTAGE,San Francisco,CA,94110,3100,2,37.73537,-122.422,,3000,http://www.zillow.com/homedetails/127-Crescent-Ave-COTTAGE-San-Francisco-CA-94110/2100809393_zpid/,Bernal Heights
180,http://photos3.zillowstatic.com/p_f/IShr0emjcriqz30000000000.jpg,765,Market,St,APT PH3B,San Francisco,CA,94103,29950,3,37.78622,-122.40431,,2001,http://www.zillow.com/homedetails/765-Market-St-APT-PH3B-San-Francisco-CA-94103/63197408_zpid/,Yerba Buena
182,http://photos2.zillowstatic.com/p_f/IS13blupviuz5u0000000000.jpg,1635,California,St,APT 44,San Francisco,CA,94109,4500,2,37.790184,-122.421348,,2005,http://www.zillow.com/homedetails/1635-California-St-APT-44-San-Francisco-CA-94109/79846848_zpid/,Van Ness - Civic Center
184,http://photos3.zillowstatic.com/p_f/ISxrnsuq5rehu21000000000.jpg,4226,25th,St,,San Francisco,CA,94114,12995,4,37.7499,-122.434602,,1908,http://www.zillow.com/homedetails/4226-25th-St-San-Francisco-CA-94114/15180985_zpid/,Noe Valley
185,http://photos1.zillowstatic.com/p_f/ISds68dz94s1290000000000.jpg,245,N Point,St,,San Francisco,CA,94133,3000,Studio,37.80683,-122.4112,,3000,http://www.zillow.com/homedetails/245-N-Point-St-San-Francisco-CA-94133/2101551985_zpid/,North Waterfront
186,http://photos1.zillowstatic.com/p_f/IS17qzmalcp4vg1000000000.jpg,455,Eddy,St,,San Francisco,CA,94109,2595,1,37.78357,-122.4151,,3000,http://www.zillow.com/homedetails/455-Eddy-St-San-Francisco-CA-94109/2103083219_zpid/,Tenderloin
188,http://photos3.zillowstatic.com/p_f/IS9hnmliqejbtu0000000000.jpg,625,Guerrero,St,,San Francisco,CA,94110,2995,1,37.76118,-122.4234,,1924,http://www.zillow.com/homedetails/625-Guerrero-St-San-Francisco-CA-94110/2104668651_zpid/,Mission
190,http://photos2.zillowstatic.com/p_f/ISd011m34ruadk0000000000.jpg,28,Perego,Ter,# 3,San Francisco,CA,94131,4495,2,37.75007,-122.44477,,1964,http://www.zillow.com/homedetails/28-Perego-Ter-3-San-Francisco-CA-94131/15132221_zpid/,Twin Peaks
192,http://photos1.zillowstatic.com/p_f/ISli0rmbuq5sb20000000000.jpg,421,Arguello,Blvd,APT 202,San Francisco,CA,94118,5400,3,37.78272,-122.4594,,2012,http://www.zillow.com/homedetails/421-Arguello-Blvd-APT-202-San-Francisco-CA-94118/2101118473_zpid/,Inner Richmond
193,http://photos1.zillowstatic.com/p_f/ISlqu7uau7bt661000000000.jpg,1740,Pacific,Ave,APT 205,San Francisco,CA,94109,2700,1,37.79498,-122.4241,,3000,http://www.zillow.com/homedetails/1740-Pacific-Ave-APT-205-San-Francisco-CA-94109/2124458232_zpid/,Pacific Heights
195,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.777070,-122.436510/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",1650,Jackson,St,APT 303,San Francisco,CA,94109,3200,1,37.794307,-122.422271,,1991,http://www.zillow.com/homedetails/1650-Jackson-St-APT-303-San-Francisco-CA-94109/15073679_zpid/,Nob Hill
196,http://photos2.zillowstatic.com/p_f/IS5602gc1nmc7g0000000000.jpg,2077,Buchanan,St,,San Francisco,CA,94115,5950,3,37.788985,-122.430755,,1980,http://www.zillow.com/homedetails/2077-Buchanan-St-San-Francisco-CA-94115/15075141_zpid/,Lower Pacific Heights
197,http://photos2.zillowstatic.com/p_f/IStkv60um6jwfl0000000000.jpg,260,King,St,UNIT 1005,San Francisco,CA,94107,5500,2,37.777641,-122.393417,,2004,http://www.zillow.com/homedetails/260-King-St-UNIT-1005-San-Francisco-CA-94107/69819650_zpid/,South of Market
199,http://photos1.zillowstatic.com/p_f/ISl24fn1en2mdu0000000000.jpg,59,Collingwood,St,,San Francisco,CA,94114,4000,2,37.76151,-122.4359,,3000,http://www.zillow.com/homedetails/59-Collingwood-St-San-Francisco-CA-94114/2100494137_zpid/,Eureka Valley - Dolores Heights - Castro
201,http://photos1.zillowstatic.com/p_f/ISptzc5a777sj21000000000.jpg,2654,Gough,St,,San Francisco,CA,94123,3295,1,37.79796,-122.427,,3000,http://www.zillow.com/homedetails/2654-Gough-St-San-Francisco-CA-94123/2105179782_zpid/,Cow Hollow
203,http://photos1.zillowstatic.com/p_f/IS1n6fibpxotlg0000000000.jpg,2904,Jackson,St,APT 2,San Francisco,CA,94115,3250,1,37.79161,-122.4432,,3000,http://www.zillow.com/homedetails/2904-Jackson-St-APT-2-San-Francisco-CA-94115/2104460143_zpid/,Pacific Heights
205,http://photos2.zillowstatic.com/p_f/ISdoz7t8jdm23k1000000000.jpg,733,Myra,Way,,San Francisco,CA,94127,3800,2,37.74038,-122.451364,,1950,http://www.zillow.com/homedetails/733-Myra-Way-San-Francisco-CA-94127/15136679_zpid/,Miraloma Park
207,http://photos2.zillowstatic.com/p_f/IS1vc98j6xdjyj0000000000.jpg,400,Monterey,Blvd,APT 4,San Francisco,CA,94127,3200,2,37.73184,-122.4445,,3000,http://www.zillow.com/homedetails/400-Monterey-Blvd-APT-4-San-Francisco-CA-94127/2120209708_zpid/,Sunnyside
209,http://photos2.zillowstatic.com/p_f/IS5ihndy509fgd0000000000.jpg,163,Clearfield,Dr,,San Francisco,CA,94132,3995,3,37.730473,-122.491591,,1951,http://www.zillow.com/homedetails/163-Clearfield-Dr-San-Francisco-CA-94132/15197792_zpid/,Lakeshore
210,http://photos2.zillowstatic.com/p_f/IShbwniagx41iq1000000000.jpg,2205,24th,St,,San Francisco,CA,94107,4000,2,37.75325,-122.4017,,1925,http://www.zillow.com/homedetails/2205-24th-St-San-Francisco-CA-94107/2100772548_zpid/,Potrero Hill
212,http://photos2.zillowstatic.com/p_f/IS13vwszh0qteo0000000000.jpg,3828,Sacramento,St,,San Francisco,CA,94118,5500,3,37.7873,-122.4558,,1980,http://www.zillow.com/homedetails/3828-Sacramento-St-San-Francisco-CA-94118/2100690127_zpid/,Presidio Heights
214,http://photos3.zillowstatic.com/p_f/IS5ihvfh4axo0s1000000000.jpg,2333,Folsom,St,,San Francisco,CA,94110,4950,3,37.7599,-122.415,,1904,http://www.zillow.com/homedetails/2333-Folsom-St-San-Francisco-CA-94110/2101138077_zpid/,Mission
216,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.759436,-122.432716/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",535,Leavenworth,St,APT 32,San Francisco,CA,94109,2995,1,37.78596,-122.4151,,3000,http://www.zillow.com/homedetails/535-Leavenworth-St-APT-32-San-Francisco-CA-94109/2100523405_zpid/,Tenderloin
218,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.779590,-122.443481/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",17,Harriet,St,,San Francisco,CA,94103,7880,3,37.779174,-122.407222,,1921,http://www.zillow.com/homedetails/15-17-Harriet-St-San-Francisco-CA-94103/15147455_zpid/,South of Market
219,http://photos1.zillowstatic.com/p_f/IS9p95pd3al6p51000000000.jpg,2828,Bryant,St,,San Francisco,CA,94110,6500,3,37.749082,-122.409095,,1926,http://www.zillow.com/homedetails/2828-2830-Bryant-St-San-Francisco-CA-94110/15152935_zpid/,Mission
221,http://photos1.zillowstatic.com/p_f/ISl286vcapir6k1000000000.jpg,4130-40,Cesar Chavez,St,,San Francisco,CA,94131,3395,1,37.74762,-122.4323,,3000,http://www.zillow.com/homedetails/4130-40-Cesar-Chavez-St-San-Francisco-CA-94131/2100541124_zpid/,Noe Valley
223,http://photos3.zillowstatic.com/p_f/IS9lit6x5v9vq70000000000.jpg,50,Belcher,St,,San Francisco,CA,94114,5995,3,37.76852,-122.4305,,3000,http://www.zillow.com/homedetails/50-Belcher-St-San-Francisco-CA-94114/2100641466_zpid/,Duboce Triangle
224,http://photos3.zillowstatic.com/p_f/ISl24b8z2icdt61000000000.jpg,1234,Howard,St,# 4,San Francisco,CA,94103,3995,1,37.77599,-122.4125,,2008,http://www.zillow.com/homedetails/1234-Howard-St-4-San-Francisco-CA-94103/2101040138_zpid/,South of Market
225,http://photos2.zillowstatic.com/p_f/IStoyfg4wg2gfj0000000000.jpg,1532,Shafter,Ave,,San Francisco,CA,94124,3000,3,37.730569,-122.389365,,1969,http://www.zillow.com/homedetails/1532-Shafter-Ave-San-Francisco-CA-94124/15157198_zpid/,Bayview
227,http://photos3.zillowstatic.com/p_f/ISlmfddk350ehh0000000000.jpg,25,Hotaling,Pl,UNIT F,San Francisco,CA,94111,3550,1,37.795868,-122.402834,,1900,http://www.zillow.com/homedetails/25-Hotaling-Pl-UNIT-F-San-Francisco-CA-94111/96011775_zpid/,Financial District
229,http://photos3.zillowstatic.com/p_f/ISt0s2by1zwcrg1000000000.jpg,86,Everglade,Dr,,San Francisco,CA,94132,3900,3,37.732506,-122.488666,,1950,http://www.zillow.com/homedetails/86-Everglade-Dr-San-Francisco-CA-94132/15197664_zpid/,Lakeshore
230,http://photos2.zillowstatic.com/p_f/IS1bp9pj3mvg5i1000000000.jpg,3001,San Bruno,Ave,,San Francisco,CA,94134,2000,1,37.72371,-122.4017,,1940,http://www.zillow.com/homedetails/3001-San-Bruno-Ave-San-Francisco-CA-94134/2100820308_zpid/,Portola
232,http://photos1.zillowstatic.com/p_f/ISdwdssf1uwjk21000000000.jpg,44,Ashton,Ave,,San Francisco,CA,94112,4250,3,37.71901,-122.461936,,1948,http://www.zillow.com/homedetails/44-Ashton-Ave-San-Francisco-CA-94112/15190491_zpid/,Ingleside
233,http://photos2.zillowstatic.com/p_f/IShj2u1d2i4jnw0000000000.jpg,2127,Fillmore,St,APT 3,San Francisco,CA,94115,2850,1,37.78921,-122.4339,,3000,http://www.zillow.com/homedetails/2127-Fillmore-St-APT-3-San-Francisco-CA-94115/2100767358_zpid/,Pacific Heights
369,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.798990,-122.405630/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",55,9th,St,,San Francisco,CA,94103,3490,1,37.7771,-122.4151,,2014,http://www.zillow.com/homedetails/55-9th-St-607855-San-Francisco-CA-94103/2103257828_zpid/,South of Market
234,http://photos2.zillowstatic.com/p_f/IShrsz106uvgn40000000000.jpg,435,Euclid,Ave,APT 9,San Francisco,CA,94118,2650,1,37.7838,-122.4534,,3000,http://www.zillow.com/homedetails/435-Euclid-Ave-APT-9-San-Francisco-CA-94118/2100649117_zpid/,Jordan Park - Laurel Heights
236,http://photos2.zillowstatic.com/p_f/IS5um3rbmwdzwy0000000000.jpg,2924,Griffith,St,,San Francisco,CA,94124,3995,3,37.71674,-122.389825,,1914,http://www.zillow.com/homedetails/2924-Griffith-St-San-Francisco-CA-94124/15154893_zpid/,Bayview
238,http://photos3.zillowstatic.com/p_f/ISliwntns527361000000000.jpg,238,Evelyn,Way,,San Francisco,CA,94127,3950,3,37.742661,-122.449695,,1944,http://www.zillow.com/homedetails/238-Evelyn-Way-San-Francisco-CA-94127/15134282_zpid/,Miraloma Park
241,http://photos2.zillowstatic.com/p_f/IS5ip1mgf3cgpj0000000000.jpg,3736,Ortega,St,,San Francisco,CA,94122,4500,3,37.75141,-122.503817,,1945,http://www.zillow.com/homedetails/3736-Ortega-St-San-Francisco-CA-94122/15113484_zpid/,Outer Sunset
242,http://photos1.zillowstatic.com/p_f/ISx701itadtaj10000000000.jpg,402,43rd,Ave,,San Francisco,CA,94121,3000,2,37.78096,-122.5041,,3000,http://www.zillow.com/homedetails/402-43rd-Ave-San-Francisco-CA-94121/2100854463_zpid/,Outer Richmond
243,http://photos2.zillowstatic.com/p_f/IS13nmj7v853151000000000.jpg,818,Van Ness,Ave,APT 409,San Francisco,CA,94109,3250,1,37.783241,-122.420478,,2008,http://www.zillow.com/homedetails/818-Van-Ness-Ave-APT-409-San-Francisco-CA-94109/111710742_zpid/,Van Ness - Civic Center
245,http://photos1.zillowstatic.com/p_f/ISxf2s6nc1edsj1000000000.jpg,64-66,Deming,St,,San Francisco,CA,94114,4995,2,37.760656,-122.445781,,1927,http://www.zillow.com/homedetails/64-66-Deming-St-San-Francisco-CA-94114/15128419_zpid/,Corona Heights
253,http://photos1.zillowstatic.com/p_f/ISlq2yzyn8kx970000000000.jpg,21,Stillman,St,APT 5,San Francisco,CA,94107,9000,2,37.782978,-122.394515,,1998,http://www.zillow.com/homedetails/21-Stillman-St-APT-5-San-Francisco-CA-94107/80743954_zpid/,South Beach
249,http://photos2.zillowstatic.com/p_f/IShje70ewbj7po1000000000.jpg,2612,Buchanan,Street,# Top Floor,San Francisco,CA,94115,4600,2,37.79423,-122.4313,,3000,http://www.zillow.com/homedetails/2612-Buchanan-Street-Top-Floor-San-Francisco-CA-94115/2100502875_zpid/,Pacific Heights
251,http://photos3.zillowstatic.com/p_f/IStwkesw82u6zf0000000000.jpg,1177,California,St,,San Francisco,CA,94108,6200,2,37.79102,-122.4136,,1977,http://www.zillow.com/homedetails/1177-California-St-San-Francisco-CA-94108/2105667673_zpid/,Downtown
252,http://photos1.zillowstatic.com/p_f/ISph232jitsg6x0000000000.jpg,243,Collingwood,St,,San Francisco,CA,94114,8000,3,37.758518,-122.435601,,1903,http://www.zillow.com/homedetails/243-Collingwood-St-San-Francisco-CA-94114/69817561_zpid/,Eureka Valley - Dolores Heights - Castro
247,http://photos1.zillowstatic.com/p_f/IS1jje7rzns6bq0000000000.jpg,360,Hyde,St,,San Francisco,CA,94109,1745,Studio,37.784263,-122.415809,,3000,http://www.zillow.com/homedetails/360-Hyde-St-APT-405-San-Francisco-CA-94109/2106627066_zpid/,Tenderloin
255,http://photos3.zillowstatic.com/p_f/IS5arh1qxibk1q0000000000.jpg,160,Orsi,Cir,,San Francisco,CA,94124,3500,3,37.727543,-122.39755,,1998,http://www.zillow.com/homedetails/160-Orsi-Cir-San-Francisco-CA-94124/15159149_zpid/,Bayview
257,http://photos3.zillowstatic.com/p_f/IShjq4alm4g8we0000000000.jpg,2101,Bryant,St,APT 105,San Francisco,CA,94110,3800,1,37.760366,-122.40995,,1919,http://www.zillow.com/homedetails/2101-Bryant-St-APT-105-San-Francisco-CA-94110/111711175_zpid/,Mission
259,http://photos3.zillowstatic.com/p_f/IS95iqzr1niblx1000000000.jpg,106,19th,Ave,,San Francisco,CA,94121,3695,2,37.7857,-122.479,,3000,http://www.zillow.com/homedetails/106-19th-Ave-San-Francisco-CA-94121/2102622969_zpid/,Lake
260,http://photos3.zillowstatic.com/p_f/IStkbzgi0vn1t81000000000.jpg,1321,Page,St,,San Francisco,CA,94117,5950,2,37.77148,-122.4426,,3000,http://www.zillow.com/homedetails/1321-Page-St-San-Francisco-CA-94117/2101848139_zpid/,Haight-Ashbury
262,http://photos3.zillowstatic.com/p_f/IS5avotnxv33bs1000000000.jpg,47,Knollview,Way,,San Francisco,CA,94131,3995,2,37.750004,-122.451327,,1958,http://www.zillow.com/homedetails/47-Knollview-Way-San-Francisco-CA-94131/15132051_zpid/,Midtown Terrace
264,http://photos1.zillowstatic.com/p_f/ISlikajldfs99o1000000000.jpg,834,Bay,St,,San Francisco,CA,94109,10000,3,37.804976,-122.420981,,1991,http://www.zillow.com/homedetails/834-Bay-St-San-Francisco-CA-94109/15063339_zpid/,Russian Hill
266,http://photos1.zillowstatic.com/p_f/ISpltyv1xk4qd81000000000.jpg,1918,Jones,St,,San Francisco,CA,94133,9850,3,37.7991,-122.415,,3000,http://www.zillow.com/homedetails/1918-Jones-St-San-Francisco-CA-94133/2116415657_zpid/,Russian Hill
268,http://photos3.zillowstatic.com/p_f/ISxn0cfw84p8c70000000000.jpg,111,Duboce,Ave,# PENHOUSE,San Francisco,CA,94103,4095,2,37.769809,-122.422691,,2014,http://www.zillow.com/homedetails/111-Duboce-Ave-PENHOUSE-San-Francisco-CA-94103/2104850536_zpid/,Mission
270,http://photos1.zillowstatic.com/p_f/IS95enqvim2i5g0000000000.jpg,530,Stockton,St,APT 505,San Francisco,CA,94108,2395,Studio,37.79094,-122.4069,,1927,http://www.zillow.com/homedetails/530-Stockton-St-APT-505-San-Francisco-CA-94108/2105305354_zpid/,Chinatown
274,http://photos3.zillowstatic.com/p_f/IStous34c77bex1000000000.jpg,821,Folsom,St,APT 201,San Francisco,CA,94107,3875,1,37.781385,-122.40136,,2004,http://www.zillow.com/homedetails/821-Folsom-St-APT-201-San-Francisco-CA-94107/80736506_zpid/,Yerba Buena
276,http://photos3.zillowstatic.com/p_f/IS5uedpqp8y7910000000000.jpg,988,Potrero,Ave,APT C,San Francisco,CA,94110,2300,1,37.7564,-122.407,,3000,http://www.zillow.com/homedetails/988-Potrero-Ave-APT-C-San-Francisco-CA-94110/2107167024_zpid/,Mission
277,http://photos3.zillowstatic.com/p_f/IS5arpbrjvozj61000000000.jpg,301,Main,St,,San Francisco,CA,94105,5495,3,37.789537,-122.392589,,2008,http://www.zillow.com/homedetails/301-Main-St-San-Francisco-CA-94105/2117405691_zpid/,South Beach
279,http://photos2.zillowstatic.com/p_f/IS1f40bb7km3vs0000000000.jpg,410,Washington,Blvd,# A,San Francisco,CA,94129,5950,4,37.79564,-122.4669,,3000,http://www.zillow.com/homedetails/410-Washington-Blvd-A-San-Francisco-CA-94129/2100619036_zpid/,Presidio
281,http://photos2.zillowstatic.com/p_f/ISh3e4dod2cvia1000000000.jpg,127,Crescent,Ave,,San Francisco,CA,94110,3100,2,37.735373,-122.421991,,1906,http://www.zillow.com/homedetails/127-Crescent-Ave-San-Francisco-CA-94110/15164333_zpid/,Bernal Heights
372,http://photos2.zillowstatic.com/p_f/IShfv53nft3kai1000000000.jpg,1440,Broadway,Ave,,San Francisco,CA,94109,3500,1,37.79639,-122.4207,,1982,http://www.zillow.com/homedetails/1440-Broadway-San-Francisco-CA-94109/2105558439_zpid/,Russian Hill
283,http://photos3.zillowstatic.com/p_f/IS52h0r3k41v4a0000000000.jpg,1440,Washington,St,APT 4,San Francisco,CA,94109,3795,2,37.79404,-122.4171,,3000,http://www.zillow.com/homedetails/1440-Washington-St-APT-4-San-Francisco-CA-94109/2100769937_zpid/,Nob Hill
285,http://photos2.zillowstatic.com/p_f/ISdsilvnnujkm01000000000.jpg,737,Tehama,St,,San Francisco,CA,94103,5500,2,37.7752,-122.412,,2006,http://www.zillow.com/homedetails/737-Tehama-St-San-Francisco-CA-94103/2105731761_zpid/,South of Market
287,http://photos1.zillowstatic.com/p_f/IS1vcl1266i6xf0000000000.jpg,1091,19th,St,,San Francisco,CA,94107,6300,3,37.761371,-122.393149,,1978,http://www.zillow.com/homedetails/1091-19th-St-San-Francisco-CA-94107/63133084_zpid/,Potrero Hill
289,http://photos3.zillowstatic.com/p_f/IShjiifsvofmzr0000000000.jpg,2758,Baker,St,,San Francisco,CA,94123,8500,3,37.79666,-122.4454,,3000,http://www.zillow.com/homedetails/2758-Baker-St-San-Francisco-CA-94123/2100597646_zpid/,Cow Hollow
291,http://photos3.zillowstatic.com/p_f/IS5uy0lmwu58dz0000000000.jpg,491,29th,St,,San Francisco,CA,94131,4980,3,37.743258,-122.430791,,1886,http://www.zillow.com/homedetails/491-29th-St-San-Francisco-CA-94131/15183345_zpid/,Noe Valley
293,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.774380,-122.426000/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",555,Divisadero,St,,San Francisco,CA,94117,7500,3,37.774762,-122.438041,,1900,http://www.zillow.com/homedetails/555-Divisadero-St-San-Francisco-CA-94117/15086103_zpid/,North Panhandle
295,http://photos1.zillowstatic.com/p_f/ISlu5rrvtqv8df0000000000.jpg,1,Marview,Way,,San Francisco,CA,94131,4500,3,37.753848,-122.450693,,1957,http://www.zillow.com/homedetails/1-Marview-Way-San-Francisco-CA-94131/15131176_zpid/,Midtown Terrace
296,http://photos1.zillowstatic.com/p_f/IS9dgiy6ae5kcv1000000000.jpg,1532,Shafter,Ave,,San Francisco,CA,94124,3000,3,37.730569,-122.389365,,1969,http://www.zillow.com/homedetails/1532-Shafter-Ave-San-Francisco-CA-94124/15157198_zpid/,Bayview
298,http://photos1.zillowstatic.com/p_f/IS9hjbqj03oaxg1000000000.jpg,525,Kansas,St,,San Francisco,CA,94107,8900,3,37.763067,-122.403066,,1927,http://www.zillow.com/homedetails/525-Kansas-St-San-Francisco-CA-94107/15149111_zpid/,Potrero Hill
300,http://photos1.zillowstatic.com/p_f/ISlqyeqj1twb550000000000.jpg,874,Hampshire,St,,San Francisco,CA,94110,8400,4,37.75813,-122.4081,,1924,http://www.zillow.com/homedetails/874-Hampshire-St-San-Francisco-CA-94110/2100519352_zpid/,Mission
302,http://photos2.zillowstatic.com/p_f/IShb4mqxkyhf9t0000000000.jpg,3387,Market,St,,San Francisco,CA,94114,4900,1,37.758,-122.443,,3000,http://www.zillow.com/homedetails/3387-Market-St-San-Francisco-CA-94114/2118831649_zpid/,Eureka Valley - Dolores Heights - Castro
304,http://photos3.zillowstatic.com/p_f/IS5mojen3rs1gw1000000000.jpg,121,Arkansas,St,,San Francisco,CA,94107,3300,2,37.7647,-122.398359,,1900,http://www.zillow.com/homedetails/121-Arkansas-St-San-Francisco-CA-94107/15148913_zpid/,Potrero Hill
307,http://photos1.zillowstatic.com/p_f/ISxj595plm96gf0000000000.jpg,1290,Storey,Ave,# B,San Francisco,CA,94129,5795,3,37.8022,-122.471,,3000,http://www.zillow.com/homedetails/1290-Storey-Ave-B-San-Francisco-CA-94129/2100920825_zpid/,Presidio
309,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.784550,-122.470330/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",498,Fair Oaks,St,,San Francisco,CA,94110,4300,2,37.74884,-122.4237,,3000,http://www.zillow.com/homedetails/498-Fair-Oaks-St-San-Francisco-CA-94110/2100795936_zpid/,Mission
310,http://photos2.zillowstatic.com/p_f/IShbot9dy3j92l0000000000.jpg,2755,38th,Ave,,San Francisco,CA,94116,3525,2,37.735507,-122.495918,,1948,http://www.zillow.com/homedetails/2755-38th-Ave-San-Francisco-CA-94116/15125965_zpid/,Outer Parkside
313,http://photos3.zillowstatic.com/p_f/ISlik2xebjrh9g1000000000.jpg,88,King,St,APT 108,San Francisco,CA,94107,5000,2,37.78063,-122.389635,,2001,http://www.zillow.com/homedetails/88-King-St-APT-108-San-Francisco-CA-94107/54854636_zpid/,South Beach
314,http://photos3.zillowstatic.com/p_f/IS5qfv468d1i6b1000000000.jpg,4927,California,Street,# Top Floor,San Francisco,CA,94118,3295,1,37.7843,-122.4704,,1923,http://www.zillow.com/homedetails/4927-California-Street-Top-Floor-San-Francisco-CA-94118/2101908166_zpid/,Inner Richmond
315,http://photos1.zillowstatic.com/p_f/ISdwh3slvy5fki0000000000.jpg,1266,9th,Ave,,San Francisco,CA,94122,5195,2,37.7646,-122.466,,3000,http://www.zillow.com/homedetails/1266-9th-Ave-San-Francisco-CA-94122/2109655885_zpid/,Inner Sunset
317,http://photos2.zillowstatic.com/p_f/IShfrasapv6glr1000000000.jpg,640,Myra,Way,,San Francisco,CA,94127,4100,2,37.739829,-122.450242,,1950,http://www.zillow.com/homedetails/640-Myra-Way-San-Francisco-CA-94127/111920738_zpid/,Miraloma Park
319,http://photos1.zillowstatic.com/p_f/ISplxxhx048fv01000000000.jpg,3245,Vicente,St,APT 1,San Francisco,CA,94116,2100,1,37.73791,-122.5019,,3000,http://www.zillow.com/homedetails/3245-Vicente-St-APT-1-San-Francisco-CA-94116/2100550252_zpid/,Outer Parkside
321,http://photos1.zillowstatic.com/p_f/ISlq2ucutym0ai1000000000.jpg,453,S Van Ness Avenue 455 S Van Ness,Ave,UNIT 1,San Francisco,CA,94103,3450,1,37.76599,-122.4172,,3000,http://www.zillow.com/homedetails/453-S-Van-Ness-Avenue-455-S-Van-Ness-Ave-UNIT-1-San-Francisco-CA-94103/2100526765_zpid/,Mission
323,http://photos1.zillowstatic.com/p_f/ISx7wt9z2kwr6s1000000000.jpg,48,Grattan,St,,San Francisco,CA,94117,7000,4,37.764335,-122.449149,,1909,http://www.zillow.com/homedetails/48-Grattan-St-San-Francisco-CA-94117/15088079_zpid/,Parnassus - Ashbury
324,http://photos1.zillowstatic.com/p_f/ISp98uk1kgqra71000000000.jpg,1155,Pine,St,,San Francisco,CA,94109,4700,1,37.79006,-122.4148,,1913,http://www.zillow.com/homedetails/1155-Pine-St-San-Francisco-CA-94109/2106042381_zpid/,Downtown
327,http://photos1.zillowstatic.com/p_f/ISlaqx6p3uf9qi0000000000.jpg,96,Delmar,St,# 96,San Francisco,CA,94117,3590,1,37.7675,-122.446,,1909,http://www.zillow.com/homedetails/96-Delmar-St-96-San-Francisco-CA-94117/2106029116_zpid/,Haight-Ashbury
328,http://photos2.zillowstatic.com/p_f/ISp590ne273wbo1000000000.jpg,200,Romain,St,,San Francisco,CA,94131,5700,2,37.756237,-122.44153,,1935,http://www.zillow.com/homedetails/200-Romain-St-San-Francisco-CA-94131/15130245_zpid/,Twin Peaks
329,http://photos2.zillowstatic.com/p_f/IS5uu1frfcmlpj1000000000.jpg,401,Crescent Ct,APT 4412,,San Francisco,CA,94134,3300,2,37.711177,-122.388069,,3000,http://www.zillow.com/homedetails/401-Crescent-Ct-APT-4308-San-Francisco-CA-94134/2124048884_zpid/,Bayview
365,http://photos3.zillowstatic.com/p_f/IShrs3t7h0js7d1000000000.jpg,109,Alpine,Ter,,San Francisco,CA,94117,22750,4,37.76881,-122.43727,,2011,http://www.zillow.com/homedetails/109-Alpine-Ter-San-Francisco-CA-94117/15126971_zpid/,Buena Vista Park
