id,image_url,street_number,street_name,street_type,apt_number,city,state,zipcode,price,bedrooms,lat,long,walkscore,built,listing_url,neighborhood,crime_rate
568,http://photos3.zillowstatic.com/p_f/IS5mojen3rs1gw1000000000.jpg,3700,Divisadero,St,APT 302,San Francisco,CA,94123,5500,2,37.803904,-122.443336,81,1993,http://www.zillow.com/homedetails/3700-Divisadero-St-APT-302-San-Francisco-CA-94123/15079635_zpid/,Marina,A
569,http://photos1.zillowstatic.com/p_f/IS1nuh0i85o54s1000000000.jpg,75,Magellan,Ave,,San Francisco,CA,94116,9500,4,37.749224,-122.460491,60,1924,http://www.zillow.com/homedetails/75-Magellan-Ave-San-Francisco-CA-94116/15132595_zpid/,Forest Hill,B
570,http://photos3.zillowstatic.com/p_f/ISt0sa1c4pmwyo1000000000.jpg,4324,Cesar Chavez,St,,San Francisco,CA,94131,4995,2,37.747366,-122.436585,82,1940,http://www.zillow.com/homedetails/4324-Cesar-Chavez-St-San-Francisco-CA-94131/15181607_zpid/,Noe Valley,B
534,http://photos2.zillowstatic.com/p_f/IStsx1grs23uso0000000000.jpg,59,Albion,St,,San Francisco,CA,94103,4900,3,37.7655,-122.423,98,3000,http://www.zillow.com/homedetails/59-Albion-St-San-Francisco-CA-94103/2107504980_zpid/,Mission,D
576,http://photos2.zillowstatic.com/p_f/ISt0kw4vnc32bj0000000000.jpg,250,King,St,,San Francisco,CA,94107,3700,1,37.777645,-122.39343,93,2004,http://www.zillow.com/homedetails/250-King-St-UNIT-510-San-Francisco-CA-94107/69819419_zpid/,South of Market,B
578,http://photos2.zillowstatic.com/p_f/IStg0csdcv1y3i0000000000.jpg,3445,Divisadero,St,# A,San Francisco,CA,94123,2350,Studio,37.801467,-122.443458,95,3000,http://www.zillow.com/homedetails/3445-Divisadero-St-A-San-Francisco-CA-94123/2106113122_zpid/,Marina,A
580,http://photos2.zillowstatic.com/p_f/ISplx1d0vgy4w30000000000.jpg,6,Skyview,Way,,San Francisco,CA,94131,4500,3,37.749078,-122.450109,32,1956,http://www.zillow.com/homedetails/6-Skyview-Way-San-Francisco-CA-94131/15132104_zpid/,Midtown Terrace,B
582,http://photos3.zillowstatic.com/p_f/IShb0j9bg1zjd20000000000.jpg,332,Russia,Ave,,San Francisco,CA,94112,3150,2,37.72001,-122.434413,89,1900,http://www.zillow.com/homedetails/330-332-Russia-Ave-San-Francisco-CA-94112/15174662_zpid/,Excelsior,C
584,http://photos2.zillowstatic.com/p_f/IS5idsiy3eowa10000000000.jpg,340,6th,St,,San Francisco,CA,94103,5950,2,37.7778,-122.4052,95,1997,http://www.zillow.com/homedetails/340-6th-St-San-Francisco-CA-94103/2100883054_zpid/,South of Market,D
585,http://photos3.zillowstatic.com/p_f/ISxn4bpilmqg8f1000000000.jpg,40,States,St,,San Francisco,CA,94114,5800,2,37.76361,-122.436237,98,2001,http://www.zillow.com/homedetails/40-States-St-San-Francisco-CA-94114/59779590_zpid/,Corona Heights,C
587,http://photos2.zillowstatic.com/p_f/IS5aj3t3hh037x0000000000.jpg,3741,Buchanan,St,,San Francisco,CA,94123,8364,2,37.80456,-122.4339,86,3000,http://www.zillow.com/homedetails/3741-Buchanan-St-San-Francisco-CA-94123/2101335924_zpid/,Marina,B
590,http://photos1.zillowstatic.com/p_f/IS9dcjsbt5b4bb1000000000.jpg,1959,Ofarrell,St,,San Francisco,CA,94115,2950,1,37.782489,-122.43676,96,1890,http://www.zillow.com/homedetails/1959-Ofarrell-St-San-Francisco-CA-94115/15077353_zpid/,Western Addition,C
592,http://photos3.zillowstatic.com/p_f/IShf3sl6fmek5q0000000000.jpg,160,Orsi,Cir,,San Francisco,CA,94124,3500,3,37.727543,-122.39755,81,1998,http://www.zillow.com/homedetails/160-Orsi-Cir-San-Francisco-CA-94124/15159149_zpid/,Bayview,C
596,http://photos1.zillowstatic.com/p_f/ISlmbm1yj413sm0000000000.jpg,1922,Funston,Ave,,San Francisco,CA,94116,6995,5,37.752223,-122.469449,49,1955,http://www.zillow.com/homedetails/1922-Funston-Ave-San-Francisco-CA-94116/15115085_zpid/,Golden Gate Heights,A
598,http://photos3.zillowstatic.com/p_f/IShnhc9ke90c581000000000.jpg,377,Hermann,St,,San Francisco,CA,94117,7000,3,37.77005,-122.4313,95,1900,http://www.zillow.com/homedetails/377-Hermann-St-San-Francisco-CA-94117/2100784897_zpid/,Hayes Valley,C
26,http://photos2.zillowstatic.com/p_f/ISphi356cdfq7o1000000000.jpg,814,Mission,St FL 6,,San Francisco,CA,94103,5000,1,37.7844,-122.4049,97,3000,http://www.zillow.com/homedetails/814-Mission-St-FL-6-San-Francisco-CA-94103/2100923744_zpid/,Yerba Buena,D
29,http://photos3.zillowstatic.com/p_f/ISxrzlpbtzzq0u1000000000.jpg,475,25th,Avenue,6,San Francisco,CA,94121,2450,1,37.78063,-122.4851,95,3000,http://www.zillow.com/homedetails/475-25th-Avenue-6-San-Francisco-Ca-94121-San-Francisco-CA-94121/2100551922_zpid/,Central Richmond,B
31,http://photos2.zillowstatic.com/p_f/ISto6mam9xstyt1000000000.jpg,954,Geary,St,,San Francisco,CA,94109,1950,Studio,37.78624,-122.4191,99,3000,http://www.zillow.com/homedetails/954-Geary-St-San-Francisco-CA-94109/2103241765_zpid/,Downtown,D
33,http://photos3.zillowstatic.com/p_f/IS91jonkojcgi41000000000.jpg,650,Turk,St,UNIT 302,San Francisco,CA,94102,3290,1,37.78215,-122.4198,98,1978,http://www.zillow.com/homedetails/650-Turk-St-UNIT-302-San-Francisco-CA-94102/2101184480_zpid/,Van Ness - Civic Center,C
36,http://photos3.zillowstatic.com/p_f/IS5uaimc7q3a1j0000000000.jpg,640,Davis,St,UNIT 35,San Francisco,CA,94111,7000,2,37.79842,-122.39796,96,1983,http://www.zillow.com/homedetails/640-Davis-St-UNIT-35-San-Francisco-CA-94111/15067225_zpid/,Financial District,A
39,http://photos2.zillowstatic.com/p_f/IStcpcqq3jcuzj0000000000.jpg,810,Hyde,Street,# FL 6TH,San Francisco,CA,94109,2195,Studio,37.78841,-122.4167,99,3000,http://www.zillow.com/homedetails/810-Hyde-Street-FL-6TH-San-Francisco-CA-94109/2100845519_zpid/,Downtown,C
42,http://photos1.zillowstatic.com/p_f/ISd0l8lruigl1r0000000000.jpg,1086,Post,St,,San Francisco,CA,94109,2150,Studio,37.78691,-122.4196,99,1917,http://www.zillow.com/homedetails/1086-Post-St-San-Francisco-CA-94109/2106990157_zpid/,Downtown,C
46,http://photos3.zillowstatic.com/p_f/ISxbnhhvapb6000000000000.jpg,1915,Bush,St,APT 7,San Francisco,CA,94115,3000,1,37.78729,-122.4291,98,1960,http://www.zillow.com/homedetails/1915-Bush-St-APT-7-San-Francisco-CA-94115/2119096406_zpid/,Lower Pacific Heights,B
49,http://photos3.zillowstatic.com/p_f/IS5y9s4azloof41000000000.jpg,1960,Hayes,St,,San Francisco,CA,94117,4200,1,37.773893,-122.448692,94,1989,http://www.zillow.com/homedetails/1960-Hayes-St-San-Francisco-CA-94117/2141761225_zpid/,North Panhandle,B
51,http://photos2.zillowstatic.com/p_f/ISdw52f1q1pzy61000000000.jpg,2,Tamalpais,Ter,,San Francisco,CA,94118,1795,Studio,37.7783,-122.449,84,1936,http://www.zillow.com/homedetails/2-Tamalpais-Ter-San-Francisco-CA-94118/2106722118_zpid/,Lone Mountain,B
53,http://photos2.zillowstatic.com/p_f/ISt4b4gr1qm58p0000000000.jpg,425,Oak Park,Dr,,San Francisco,CA,94131,4695,3,37.754487,-122.460378,55,1959,http://www.zillow.com/homedetails/425-Oak-Park-Dr-San-Francisco-CA-94131/15128869_zpid/,Forest Knolls,A
55,http://photos2.zillowstatic.com/p_f/IStcdfwbmaye7d0000000000.jpg,1926,Lake,St,,San Francisco,CA,94121,9495,6,37.7862,-122.480602,84,1911,http://www.zillow.com/homedetails/1926-Lake-St-San-Francisco-CA-94121/15089116_zpid/,Lake,A
124,http://photos3.zillowstatic.com/p_f/IS9hrlni49jr6h0000000000.jpg,2001,Mcallister,St,APT 222,San Francisco,CA,94118,3750,1,37.776382,-122.445739,94,2002,http://www.zillow.com/homedetails/2001-Mcallister-St-APT-222-San-Francisco-CA-94118/80735058_zpid/,North Panhandle,B
574,http://photos3.zillowstatic.com/p_f/ISh7ls7zdechpa0000000000.jpg,1050,17th,St,APT 202,San Francisco,CA,94107,3600,1,37.765593,-122.394488,90,2002,http://www.zillow.com/homedetails/1050-17th-St-APT-202-San-Francisco-CA-94107/64972797_zpid/,Potrero Hill,A
62,http://photos1.zillowstatic.com/p_f/ISppo9s7oqhnfl0000000000.jpg,41-43,Vicksburg,St,,San Francisco,CA,94114,5300,3,37.754148,-122.428478,96,1910,http://www.zillow.com/homedetails/41-43-Vicksburg-St-San-Francisco-CA-94114/15146587_zpid/,Eureka Valley - Dolores Heights - Castro,A
64,http://photos3.zillowstatic.com/p_f/IS9xv7k3iflqoq0000000000.jpg,1340,Mason,St,,San Francisco,CA,94133,9500,3,37.796,-122.412,98,3000,http://www.zillow.com/homedetails/1340-Mason-St-San-Francisco-CA-94133/2125612839_zpid/,Nob Hill,B
67,http://photos2.zillowstatic.com/p_f/ISphi356cdfq7o1000000000.jpg,2101,Bryant,St,APT 105,San Francisco,CA,94110,3800,1,37.760366,-122.40995,94,1919,http://www.zillow.com/homedetails/2101-Bryant-St-APT-105-San-Francisco-CA-94110/111711175_zpid/,Mission,C
71,http://photos1.zillowstatic.com/p_f/ISx7oj0vuf6smx1000000000.jpg,1233,California,St,APT 310,San Francisco,CA,94109,3250,1,37.79104,-122.4146,98,3000,http://www.zillow.com/homedetails/1233-California-St-APT-310-San-Francisco-CA-94109/2100640189_zpid/,Downtown,B
75,http://photos2.zillowstatic.com/p_f/ISdglro4j47hpc0000000000.jpg,900,Bush,St,APT 421,San Francisco,CA,94109,4500,2,37.789945,-122.412735,99,1982,http://www.zillow.com/homedetails/900-Bush-St-APT-421-San-Francisco-CA-94109/15069045_zpid/,Downtown,C
80,http://photos2.zillowstatic.com/p_f/IS5qr0dlp5rwb10000000000.jpg,2,Genoa,Pl,APT 8,San Francisco,CA,94133,3700,2,37.80097,-122.4063,99,1907,http://www.zillow.com/homedetails/2-Genoa-Pl-APT-8-San-Francisco-CA-94133/2101745400_zpid/,Telegraph Hill,B
82,http://photos3.zillowstatic.com/p_f/ISh3mazn3w1p1k0000000000.jpg,3884,17th,St,,San Francisco,CA,94114,7200,2,37.7627,-122.4325,99,1890,http://www.zillow.com/homedetails/3884-17th-St-San-Francisco-CA-94114/2103176816_zpid/,Eureka Valley - Dolores Heights - Castro,C
84,http://photos2.zillowstatic.com/p_f/IStomejc7ui4nt1000000000.jpg,1573,48th,Ave,APT 3,San Francisco,CA,94122,2950,2,37.757,-122.5082,74,1975,http://www.zillow.com/homedetails/1573-48th-Ave-APT-3-San-Francisco-CA-94122/2115425786_zpid/,Outer Sunset,A
86,http://photos1.zillowstatic.com/p_f/ISxbfzx9gveaqg0000000000.jpg,254-256,Brighton,Ave,,San Francisco,CA,94112,4500,3,37.722858,-122.454814,84,1965,http://www.zillow.com/homedetails/254-256-Brighton-Ave-San-Francisco-CA-94112/15188045_zpid/,Ingleside,B
89,http://photos3.zillowstatic.com/p_f/ISxfamfs8lef761000000000.jpg,47,Knollview,Way,,San Francisco,CA,94131,3995,2,37.750004,-122.451327,42,1958,http://www.zillow.com/homedetails/47-Knollview-Way-San-Francisco-CA-94131/15132051_zpid/,Midtown Terrace,B
91,http://photos3.zillowstatic.com/p_f/ISlq2yvz9hb7nl0000000000.jpg,2923,23rd,St,# 2,San Francisco,CA,94110,10675,5,37.754075,-122.410773,96,2001,http://www.zillow.com/homedetails/2923-23rd-St-2-San-Francisco-CA-94110/59700633_zpid/,Mission,C
93,http://photos1.zillowstatic.com/p_f/IS1vk7491d83zz0000000000.jpg,40,Orben,Pl,,San Francisco,CA,94115,5500,2,37.78847,-122.4328,98,1978,http://www.zillow.com/homedetails/40-Orben-Pl-San-Francisco-CA-94115/2100552216_zpid/,Lower Pacific Heights,B
95,http://photos1.zillowstatic.com/p_f/ISxrfuy46i1t3b1000000000.jpg,2143,Pacific,Ave,,San Francisco,CA,94115,7500,3,37.7938,-122.431,95,3000,http://www.zillow.com/homedetails/2143-Pacific-Ave-San-Francisco-CA-94115/2128778291_zpid/,Pacific Heights,A
101,http://photos2.zillowstatic.com/p_f/ISpp8ppvjr8tw50000000000.jpg,1818,Mason,St,,San Francisco,CA,94133,7900,3,37.80047,-122.4125,99,3000,http://www.zillow.com/homedetails/1818-Mason-St-San-Francisco-CA-94133/2100722025_zpid/,North Beach,B
103,http://photos1.zillowstatic.com/p_f/ISxbj6ipo0m3r70000000000.jpg,519,2,Ave,,San Francisco,CA,94121,7995,3,37.778859,-122.460155,94,1907,http://www.zillow.com/homedetails/519-521-2ND-Ave-San-Francisco-CA-94118/15094572_zpid/,Inner Richmond,B
105,http://photos2.zillowstatic.com/p_f/IS5qzqqflyqg0a1000000000.jpg,559,27th,St,APT 1,San Francisco,CA,94131,4300,2,37.74631,-122.4327,77,1974,http://www.zillow.com/homedetails/559-27th-St-APT-1-San-Francisco-CA-94131/2112405699_zpid/,Noe Valley,B
107,http://photos3.zillowstatic.com/p_f/ISxf24wyvxijkp1000000000.jpg,239,Castenada,Ave,,San Francisco,CA,94116,3900,2,37.746826,-122.46247,61,1941,http://www.zillow.com/homedetails/239-Castenada-Ave-San-Francisco-CA-94116/15132945_zpid/,Forest Hill,B
110,http://photos1.zillowstatic.com/p_f/ISliwvngh4cpc70000000000.jpg,1066,Florida,St,,San Francisco,CA,94110,5265,2,37.7549,-122.41,96,3000,http://www.zillow.com/homedetails/1066-Florida-St-San-Francisco-CA-94110/2103954117_zpid/,Mission,C
112,http://photos2.zillowstatic.com/p_f/IShrcr4gkejbjm0000000000.jpg,2786,Filbert,St,,San Francisco,CA,94123,5100,2,37.796981,-122.445392,90,1953,http://www.zillow.com/homedetails/2786-Filbert-St-San-Francisco-CA-94123/15080331_zpid/,Cow Hollow,A
115,http://photos2.zillowstatic.com/p_f/IStg8qcl1ty9wi0000000000.jpg,403,Main,St,APT 112,San Francisco,CA,94105,4400,2,37.78801,-122.3896,82,3000,http://www.zillow.com/homedetails/403-Main-St-APT-112-San-Francisco-CA-94105/2120914682_zpid/,South Beach,A
120,http://photos1.zillowstatic.com/p_f/ISlai79n8xkxex1000000000.jpg,2642,Gough,St,,San Francisco,CA,94123,3495,1,37.79781,-122.4269,97,3000,http://www.zillow.com/homedetails/2642-Gough-St-San-Francisco-CA-94123/2104759486_zpid/,Cow Hollow,B
122,http://photos3.zillowstatic.com/p_f/IS9la35chb1amt1000000000.jpg,640,Davis,St,,San Francisco,CA,94111,9500,3,37.79842,-122.3979,96,3000,http://www.zillow.com/homedetails/640-Davis-St-San-Francisco-CA-94111/2120124183_zpid/,Financial District,A
60,http://photos3.zillowstatic.com/p_f/IShjefuyibmogr0000000000.jpg,209,Ashbury,St,,San Francisco,CA,94117,6000,2,37.77357,-122.4477,95,1921,http://www.zillow.com/homedetails/209-Ashbury-St-San-Francisco-CA-94117/2101269163_zpid/,North Panhandle,B
131,http://photos3.zillowstatic.com/p_f/IS9t87hljem9bg1000000000.jpg,460,2nd,St,,San Francisco,CA,94107,7350,2,37.78331,-122.394,92,3000,http://www.zillow.com/homedetails/460-2nd-St-San-Francisco-CA-94107/2100511794_zpid/,South Beach,B
133,http://photos3.zillowstatic.com/p_f/IS9hjzsp1k75fr0000000000.jpg,370,Upper,Ter,,San Francisco,CA,94117,4250,2,37.76276,-122.4459,81,1928,http://www.zillow.com/homedetails/370-Upper-Ter-San-Francisco-CA-94117/2107833487_zpid/,Parnassus - Ashbury,A
135,http://photos1.zillowstatic.com/p_f/ISpt7jnei7p3ra1000000000.jpg,3070,San Bruno,Ave,,San Francisco,CA,94134,2200,1,37.72303,-122.402,84,3000,http://www.zillow.com/homedetails/3070-San-Bruno-Ave-San-Francisco-CA-94134/2100662477_zpid/,Portola,C
143,http://photos3.zillowstatic.com/p_f/IShr80dtd7i7y80000000000.jpg,1310,Fillmore,St,APT 505,San Francisco,CA,94115,4200,1,37.781951,-122.431976,98,2007,http://www.zillow.com/homedetails/1310-Fillmore-St-APT-505-San-Francisco-CA-94115/82785377_zpid/,Western Addition,C
125,http://photos2.zillowstatic.com/p_f/ISts5cl4xytyzl0000000000.jpg,1809,Broadway,Ave,APT 3,San Francisco,CA,94109,4000,2,37.79497,-122.4272,97,1892,http://www.zillow.com/homedetails/1809-Broadway-APT-3-San-Francisco-CA-94109/2101307903_zpid/,Pacific Heights,A
151,http://photos1.zillowstatic.com/p_f/ISl2c51cq3o0tc0000000000.jpg,102,Santa Marina,St,,San Francisco,CA,94110,6995,3,37.739587,-122.421114,93,3000,http://www.zillow.com/homedetails/102-Santa-Marina-St-San-Francisco-CA-94110/2140031340_zpid/,Bernal Heights,C
153,http://photos1.zillowstatic.com/p_f/ISxfig0vy76y850000000000.jpg,1207,32nd,Ave,,San Francisco,CA,94122,3695,3,37.76456,-122.491445,70,1923,http://www.zillow.com/homedetails/1207-32nd-Ave-San-Francisco-CA-94122/15101464_zpid/,Central Sunset,A
155,http://photos2.zillowstatic.com/p_f/ISt8iwd7racmbc0000000000.jpg,20,Rivas,Ave,,San Francisco,CA,94132,3650,2,37.71725,-122.4816,71,3000,http://www.zillow.com/homedetails/20-Rivas-Ave-San-Francisco-CA-94132/2100482327_zpid/,Stonestown,B
158,http://photos2.zillowstatic.com/p_f/IShf7vytly1dsl0000000000.jpg,956,Ashbury,St,,San Francisco,CA,94117,10800,5,37.76485,-122.445506,89,1910,http://www.zillow.com/homedetails/956-Ashbury-St-San-Francisco-CA-94117/15127213_zpid/,Parnassus - Ashbury,A
163,http://photos1.zillowstatic.com/p_f/ISp9cpnn0fadej0000000000.jpg,160,Santa Marina,St,,San Francisco,CA,94110,4600,2,37.73935,-122.420247,93,1929,http://www.zillow.com/homedetails/160-Santa-Marina-St-San-Francisco-CA-94110/15163442_zpid/,Bernal Heights,C
165,http://photos3.zillowstatic.com/p_f/IStg4v5sgxshvf0000000000.jpg,653,28th,St,,San Francisco,CA,94131,6000,3,37.74445,-122.436814,75,1940,http://www.zillow.com/homedetails/653-28th-St-San-Francisco-CA-94131/15199488_zpid/,Diamond Heights,B
170,http://photos3.zillowstatic.com/p_f/ISlyo0fcydqlh91000000000.jpg,230,N Lake Merced,Hills,# Top Floor,San Francisco,CA,94132,3950,2,37.7132,-122.482,11,1975,http://www.zillow.com/homedetails/230-N-Lake-Merced-Hills-Top-Floor-San-Francisco-CA-94132/2100990893_zpid/,Lakeshore,B
172,http://photos2.zillowstatic.com/p_f/ISh7tuy3oleisg1000000000.jpg,144,Clinton,Park,# B,San Francisco,CA,94103,2000,Studio,37.7694,-122.423,98,3000,http://www.zillow.com/homedetails/144-Clinton-Park-B-San-Francisco-CA-94103/2100481156_zpid/,Mission,C
174,http://photos1.zillowstatic.com/p_f/ISlulzwxapg4o31000000000.jpg,5,Murray,St,,San Francisco,CA,94112,3185,2,37.73369,-122.4262,84,3000,http://www.zillow.com/homedetails/5-Murray-St-San-Francisco-CA-94112/2100827614_zpid/,Bernal Heights,B
179,http://photos1.zillowstatic.com/p_f/ISdcasqgwlaig30000000000.jpg,1423,7th,Ave,,San Francisco,CA,94122,4200,2,37.76185,-122.4641,97,3000,http://www.zillow.com/homedetails/1423-7th-Ave-San-Francisco-CA-94122/2100891012_zpid/,Inner Sunset,A
187,http://photos1.zillowstatic.com/p_f/ISxbboughc4jgr0000000000.jpg,200,Brannan,St,APT 141,San Francisco,CA,94107,6999,2,37.7836,-122.390729,88,2002,http://www.zillow.com/homedetails/200-Brannan-St-APT-141-San-Francisco-CA-94107/69817837_zpid/,South Beach,A
189,http://photos2.zillowstatic.com/p_f/IShfjc82gz5t161000000000.jpg,44,Crestline,Dr,APT 10,San Francisco,CA,94131,3450,2,37.75064,-122.4462,45,3000,http://www.zillow.com/homedetails/44-Crestline-Dr-APT-10-San-Francisco-CA-94131/2100713327_zpid/,Twin Peaks,A
129,http://photos2.zillowstatic.com/p_f/IS5e2p19c82x6h0000000000.jpg,320,Alabama,St,APT 9,San Francisco,CA,94110,6750,3,37.765164,-122.41275,95,2003,http://www.zillow.com/homedetails/320-Alabama-St-APT-9-San-Francisco-CA-94110/64969461_zpid/,Mission,D
200,http://photos3.zillowstatic.com/p_f/ISxbnpntjazxc51000000000.jpg,199,New Montgomery,St,UNIT 1507,San Francisco,CA,94105,3995,1,37.786632,-122.399101,95,2004,http://www.zillow.com/homedetails/199-New-Montgomery-St-UNIT-1507-San-Francisco-CA-94105/80751917_zpid/,Yerba Buena,B
204,http://photos3.zillowstatic.com/p_f/IS56wmddj6kitt1000000000.jpg,2800,Vallejo,St,,San Francisco,CA,94123,16500,6,37.794381,-122.443595,86,1924,http://www.zillow.com/homedetails/2800-Vallejo-St-San-Francisco-CA-94123/15080729_zpid/,Pacific Heights,A
206,http://photos1.zillowstatic.com/p_f/ISl20sq5s9ecm50000000000.jpg,1907,Greenwich,St,APT 3,San Francisco,CA,94123,2100,Studio,37.79924,-122.4313,98,3000,http://www.zillow.com/homedetails/1907-Greenwich-St-APT-3-San-Francisco-CA-94123/2100758352_zpid/,Cow Hollow,B
211,http://photos3.zillowstatic.com/p_f/ISlai3yz755dlj1000000000.jpg,2733,Folsom,St,,San Francisco,CA,94110,9500,3,37.7536,-122.414,97,3000,http://www.zillow.com/homedetails/2733-Folsom-St-San-Francisco-CA-94110/2106263964_zpid/,Mission,C
213,http://photos2.zillowstatic.com/p_f/ISh3i7arx0quo40000000000.jpg,2924,Griffith,St,,San Francisco,CA,94124,3995,3,37.71674,-122.389825,58,1914,http://www.zillow.com/homedetails/2924-Griffith-St-San-Francisco-CA-94124/15154893_zpid/,Bayview,D
215,http://photos2.zillowstatic.com/p_f/IShnpu04tret961000000000.jpg,4150,17th,St,APT 27,San Francisco,CA,94114,5500,2,37.762735,-122.43856,95,1994,http://www.zillow.com/homedetails/4150-17th-St-APT-27-San-Francisco-CA-94114/15127592_zpid/,Corona Heights,C
217,http://photos2.zillowstatic.com/p_f/ISp5hi68bjns9v0000000000.jpg,301,Main,St,UNIT 7D,San Francisco,CA,94105,5495,2,37.78933,-122.3917,85,2008,http://www.zillow.com/homedetails/301-Main-St-UNIT-7D-San-Francisco-CA-94105/2100734608_zpid/,South Beach,A
228,http://photos1.zillowstatic.com/p_f/IS1n6z5bwfu5dk0000000000.jpg,16,Hoffman,Ave,,San Francisco,CA,94114,5000,2,37.75354,-122.4411,83,3000,http://www.zillow.com/homedetails/16-Hoffman-Ave-San-Francisco-CA-94114/2101638258_zpid/,Noe Valley,A
235,http://photos3.zillowstatic.com/p_f/ISl2wwzo3cw6xi1000000000.jpg,1666,Lombard,St,# C,San Francisco,CA,94123,2495,Studio,37.80081,-122.4289,95,3000,http://www.zillow.com/homedetails/1666-Lombard-St-C-San-Francisco-CA-94123/2100771509_zpid/,Marina,B
237,http://photos1.zillowstatic.com/p_f/IS91ru1me0ff7g0000000000.jpg,1380,Filbert,St,APT 5,San Francisco,CA,94109,2595,Studio,37.79995,-122.4222,97,3000,http://www.zillow.com/homedetails/1380-Filbert-St-APT-5-San-Francisco-CA-94109/2124239277_zpid/,Russian Hill,B
244,http://photos3.zillowstatic.com/p_f/ISxjlpc2b93hmx1000000000.jpg,981A,Pacific,Ave,,San Francisco,CA,94133,3800,2,37.79631,-122.4114,99,1910,http://www.zillow.com/homedetails/981A-Pacific-Ave-San-Francisco-CA-94133/2100487209_zpid/,Nob Hill,B
246,http://photos1.zillowstatic.com/p_f/IS1r9w8bbt4yhy0000000000.jpg,347,Eddy,St,,San Francisco,CA,94102,1845,Studio,37.78356,-122.4133,98,3000,http://www.zillow.com/homedetails/347-Eddy-St-San-Francisco-CA-94102/2115011528_zpid/,Tenderloin,D
254,http://photos3.zillowstatic.com/p_f/ISlmbiykod46rk1000000000.jpg,69,Clementina,St,UNIT 502,San Francisco,CA,94105,3345,1,37.786413,-122.396372,91,2006,http://www.zillow.com/homedetails/69-Clementina-St-UNIT-502-San-Francisco-CA-94105/69819232_zpid/,South Beach,A
256,http://photos3.zillowstatic.com/p_f/ISxzxlm632v3mv1000000000.jpg,33,Vandewater,St,,San Francisco,CA,94133,4499,2,37.80513,-122.4126,98,3000,http://www.zillow.com/homedetails/33-Vandewater-St-San-Francisco-CA-94133/2129058405_zpid/,North Beach,B
265,http://photos2.zillowstatic.com/p_f/ISh75od0ezkkvd1000000000.jpg,171,Guerrero,St,,San Francisco,CA,94103,3595,1,37.76848,-122.4242,97,1925,http://www.zillow.com/homedetails/171-Guerrero-St-San-Francisco-CA-94103/2100590702_zpid/,Mission,C
267,http://photos3.zillowstatic.com/p_f/IS52hke765uy2h1000000000.jpg,695,38th,Ave,APT 2,San Francisco,CA,94121,2900,1,37.77588,-122.4986,88,1964,http://www.zillow.com/homedetails/695-38th-Ave-APT-2-San-Francisco-CA-94121/2101767201_zpid/,Outer Richmond,A
269,http://photos1.zillowstatic.com/p_f/ISxzht5idck0as0000000000.jpg,694,6th,Ave,,San Francisco,CA,94118,3200,2,37.7754,-122.464,89,3000,http://www.zillow.com/homedetails/694-6th-Ave-San-Francisco-CA-94118/2100630747_zpid/,Inner Richmond,B
271,http://photos3.zillowstatic.com/p_f/ISlel05vhid8x91000000000.jpg,2373,Francisco,St,,San Francisco,CA,94123,6100,2,37.800528,-122.444177,97,1929,http://www.zillow.com/homedetails/2373-Francisco-St-San-Francisco-CA-94123/15080095_zpid/,Marina,B
275,http://photos3.zillowstatic.com/p_f/ISxrnsuq5rehu21000000000.jpg,2129,Bay,St,,San Francisco,CA,94123,7500,3,37.8017,-122.4421,95,3000,http://www.zillow.com/homedetails/2129-Bay-St-San-Francisco-CA-94123/2100499624_zpid/,Marina,A
278,http://photos2.zillowstatic.com/p_f/ISpdnsosxgh3qs1000000000.jpg,883,Fulton,St,,San Francisco,CA,94117,5400,2,37.7777,-122.4312,93,1870,http://www.zillow.com/homedetails/883-Fulton-St-San-Francisco-CA-94117/2100632983_zpid/,Alamo Square,C
280,http://photos3.zillowstatic.com/p_f/ISxfudyw4k55bu1000000000.jpg,2933,Yorba,St,,San Francisco,CA,94116,4400,3,37.734426,-122.498255,56,1953,http://www.zillow.com/homedetails/2933-Yorba-St-San-Francisco-CA-94116/15126276_zpid/,Outer Parkside,A
282,http://photos3.zillowstatic.com/p_f/ISxfe16q98f8eu0000000000.jpg,23,Palm,Ave,APT 3,San Francisco,CA,94118,4000,2,37.78529,-122.4584,91,1906,http://www.zillow.com/homedetails/23-Palm-Ave-APT-3-San-Francisco-CA-94118/2100503699_zpid/,Jordan Park - Laurel Heights,B
284,http://photos2.zillowstatic.com/p_f/IStgchcabwsddp1000000000.jpg,501,Beale,St,,San Francisco,CA,94105,5799,2,37.78628,-122.3896,85,2006,http://www.zillow.com/homedetails/501-Beale-St-San-Francisco-CA-94105/2105529391_zpid/,South Beach,A
286,http://photos1.zillowstatic.com/p_f/ISptzkvvnd5ryb1000000000.jpg,1651,Grant,Ave,,San Francisco,CA,94133,6300,3,37.80236,-122.408,97,3000,http://www.zillow.com/homedetails/1651-Grant-Ave-San-Francisco-CA-94133/2100531534_zpid/,Telegraph Hill,B
288,http://photos3.zillowstatic.com/p_f/IShjakjaf3zm801000000000.jpg,263,19th,Ave,,San Francisco,CA,94121,3995,2,37.78299,-122.4788,94,1917,http://www.zillow.com/homedetails/263-19th-Ave-San-Francisco-CA-94121/2101455467_zpid/,Central Richmond,B
